sample,mac_send_s,device_receive_s,device_send_s,mac_receive_s,network_rtt_s,device_minus_mac_s
255,882017.067005708,86465.22377463,86465.223775005,882017.0735975,0.006591416982701048,-795551.8465267865
256,882017.074949708,86465.233375418,86465.233375793,882017.083264,0.008313917060149834,-795551.8457312485
257,882017.084601,86465.241401096,86465.241401346,882017.092153041,0.007551791102741845,-795551.8469757994
258,882017.093499791,86465.250406514,86465.250406889,882017.099991708,0.006491541949799284,-795551.8463390479
259,882017.101311083,86465.264841259,86465.264841634,882017.19854725,0.09723579206911381,-795551.88508772
260,882017.19998525,86465.500201384,86465.500201759,882017.350460125,0.15047449999838136,-795551.775021116
261,882017.351815958,86465.509854422,86465.509854922,882017.359317416,0.007500957930460572,-795551.845712015
262,882017.360640666,86465.516777985,86465.51677836,882017.366304041,0.005663000018103048,-795551.846694181
263,882017.367624625,86465.523387425,86465.523387675,882017.372475958,0.004851082980167121,-795551.8466627415
264,882017.373789583,86465.530520986,86465.530521361,882017.380324083,0.0065341250447090715,-795551.8465356595
265,882017.381779958,86465.538060917,86465.538061167,882017.387334875,0.00555466691730544,-795551.8464963745
266,882017.38864475,86465.545048354,86465.545048604,882017.393851833,0.005206832953263074,-795551.8461998125
267,882017.395174833,86465.552075041,86465.552075291,882017.401235916,0.006060832951334305,-795551.8461302085
268,882017.402547208,86465.5593981,86465.559398475,882017.409482166,0.006934583041584119,-795551.8466163995
269,882017.41085925,86465.567743024,86465.567743524,882017.417508875,0.006649125018157065,-795551.8464407886
270,882017.419376208,86465.575737952,86465.575738452,882017.425294708,0.005918000009842217,-795551.8465972559
271,882017.426612291,86465.583733255,86465.583733505,882017.433563333,0.00695079198339954,-795551.8463544319
272,882017.435012,86465.591411561,86465.591411936,882017.4414605,0.006448124986491166,-795551.8468245015
273,882017.443029458,86465.59921549,86465.59921574,882017.449560375,0.006530666898470372,-795551.8470793015
274,882017.450960916,86465.607065794,86465.607066044,882017.456371541,0.005410375015344471,-795551.8466003095
275,882017.457722833,86465.614432853,86465.614433228,882017.463449125,0.005725916926166974,-795551.8461529384
