frame,presentation_seconds,host_seconds,width,height,center
2540,885205.3493666666,885205.387444041,1920,1080,106.45
2541,885205.3663666666,885205.403985708,1920,1080,106.4
2542,885205.3823666667,885205.414660833,1920,1080,106.4675
2543,885205.3993666667,885205.434820625,1920,1080,106.56
2544,885205.4153666666,885205.4534315,1920,1080,106.465
2545,885205.4333666667,885205.465177375,1920,1080,106.5025
2546,885205.4503666667,885205.481473666,1920,1080,106.465
2547,885205.4663666667,885205.49816325,1920,1080,106.3975
2548,885205.4833666667,885205.513589583,1920,1080,106.4675
2549,885205.5003666667,885205.528190708,1920,1080,106.435
2550,885205.5163666666,885205.543186791,1920,1080,106.4525
2551,885205.5333666666,885205.559677791,1920,1080,106.425
2552,885205.5493666667,885205.5819135,1920,1080,106.5625
2553,885205.5663666667,885205.5915945,1920,1080,106.5525
2554,885205.5833666667,885205.6079305,1920,1080,106.5125
2555,885205.5993666666,885205.622923916,1920,1080,106.44
2556,885205.6163666666,885205.640164708,1920,1080,106.5325
2557,885205.6333666666,885205.6550075,1920,1080,106.5075
2558,885205.6493666667,885205.671809333,1920,1080,106.54
2559,885205.6663666667,885205.688127833,1920,1080,106.46
2560,885205.6823666666,885205.70437825,1920,1080,106.325
2561,885205.6993666666,885205.720128625,1920,1080,106.285
2562,885205.7163666667,885205.734666875,1920,1080,106.375
2563,885205.7323666667,885205.752966166,1920,1080,106.33
2564,885205.7493666667,885205.787912041,1920,1080,106.3775
2565,885205.7663666666,885205.802944375,1920,1080,106.3125
2566,885205.7823666667,885205.817609416,1920,1080,106.44
2567,885205.7993666667,885205.832335708,1920,1080,106.4125
2568,885205.8153666666,885205.847677833,1920,1080,106.4525
2569,885205.8333666667,885205.86227975,1920,1080,106.4225
2570,885205.8493666666,885205.878263208,1920,1080,106.5225
2571,885205.8663666666,885205.894544,1920,1080,106.46
2572,885205.8823666667,885205.91087675,1920,1080,106.5425
2573,885205.8993666667,885205.930455041,1920,1080,106.565
2574,885205.9163666667,885205.943292083,1920,1080,106.61
2575,885205.9323666666,885205.961134083,1920,1080,106.5425
2576,885205.9493666666,885205.982683458,1920,1080,106.485
2577,885205.9663666667,885205.990438333,1920,1080,106.465
2578,885205.9823666667,885206.008494208,1920,1080,106.56
2579,885206.0003666667,885206.022841,1920,1080,106.5025
2580,885206.0163666666,885206.039897458,1920,1080,106.56
2581,885206.0333666666,885206.055767416,1920,1080,106.4825
2582,885206.0503666666,885206.071785333,1920,1080,106.5875
2583,885206.0663666667,885206.087902791,1920,1080,106.54
2584,885206.0833666667,885206.103648958,1920,1080,106.735
2585,885206.1003666667,885206.12011325,1920,1080,106.77
2586,885206.1163666666,885206.136492,1920,1080,106.6525
2587,885206.1333666666,885206.169112583,1920,1080,106.55
2588,885206.1493666667,885206.186815416,1920,1080,106.5825
2589,885206.1663666667,885206.200874375,1920,1080,106.6125
2590,885206.1833666667,885206.215508958,1920,1080,106.5975
2591,885206.1993666666,885206.238515125,1920,1080,106.6725
2592,885206.2163666667,885206.24632675,1920,1080,106.7575
2593,885206.2333666667,885206.262878666,1920,1080,106.735
2594,885206.2493666667,885206.278519791,1920,1080,106.72
2595,885206.2663666666,885206.294620541,1920,1080,106.82
2596,885206.2823666667,885206.313453916,1920,1080,106.6475
2597,885206.2993666667,885206.328146875,1920,1080,106.655
2598,885206.3163666667,885206.344816791,1920,1080,106.6625
2599,885206.3333666667,885206.358677458,1920,1080,106.6575
2600,885206.3493666666,885206.379122583,1920,1080,106.635
2601,885206.3663666666,885206.3984765,1920,1080,106.6725
2602,885206.3833666666,885206.40837325,1920,1080,106.71
2603,885206.3993666667,885206.424554958,1920,1080,106.7825
2604,885206.4163666667,885206.441539291,1920,1080,106.65
2605,885206.4333666667,885206.457545083,1920,1080,106.635
2606,885206.4493666666,885206.472565916,1920,1080,106.72
2607,885206.4663666667,885206.486632416,1920,1080,106.7075
2608,885206.4833666667,885206.504204541,1920,1080,106.6225
2609,885206.5003666667,885206.520176791,1920,1080,106.6925
2610,885206.5173666667,885206.536731916,1920,1080,106.63
2611,885206.5333666666,885206.570347083,1920,1080,106.645
2612,885206.5503666666,885206.587953875,1920,1080,106.7675
2613,885206.5673666666,885206.602746458,1920,1080,106.84
2614,885206.5833666667,885206.6149575,1920,1080,106.9075
2615,885206.6003666667,885206.632613875,1920,1080,106.9725
2616,885206.6163666666,885206.648829291,1920,1080,107.005
2617,885206.6333666666,885206.662587875,1920,1080,106.995
2618,885206.6503666666,885206.680683875,1920,1080,106.965
2619,885206.6663666667,885206.694915666,1920,1080,106.9625
2620,885206.6833666667,885206.71191375,1920,1080,106.9375
2621,885206.7003666667,885206.727794791,1920,1080,106.955
2622,885206.7163666667,885206.743018166,1920,1080,106.96
2623,885206.7333666667,885206.760048541,1920,1080,106.9825
2624,885206.7493666667,885206.778852583,1920,1080,106.935
2625,885206.7663666666,885206.794968208,1920,1080,106.955
2626,885206.7833666666,885206.81286075,1920,1080,106.8675
2627,885206.7993666667,885206.825139416,1920,1080,107.0025
2628,885206.8163666667,885206.840377041,1920,1080,107.0
2629,885206.8333666667,885206.861038166,1920,1080,106.995
2630,885206.8493666666,885206.872688458,1920,1080,107.045
2631,885206.8663666666,885206.891787958,1920,1080,107.0425
2632,885206.8823666667,885206.904472916,1920,1080,107.075
2633,885206.8993666667,885206.921034541,1920,1080,107.105
2634,885206.9163666667,885206.936642833,1920,1080,107.1825
2635,885206.9333666667,885206.968306166,1920,1080,107.14
2636,885206.9493666666,885206.982985958,1920,1080,107.1425
2637,885206.9663666667,885207.002049291,1920,1080,107.1575
2638,885206.9833666667,885207.01487075,1920,1080,107.1325
2639,885206.9993666667,885207.030762375,1920,1080,107.2075
2640,885207.0163666666,885207.047809416,1920,1080,107.1075
2641,885207.0333666666,885207.062740541,1920,1080,107.15
2642,885207.0493666667,885207.080823125,1920,1080,107.1375
2643,885207.0663666667,885207.097905291,1920,1080,107.295
2644,885207.0823666666,885207.111951791,1920,1080,107.3025
2645,885207.0993666666,885207.129424208,1920,1080,107.275
2646,885207.1163666666,885207.144701,1920,1080,107.415
2647,885207.1333666666,885207.160483875,1920,1080,107.3425
2648,885207.1493666667,885207.178167291,1920,1080,107.2525
2649,885207.1663666667,885207.194799333,1920,1080,107.225
2650,885207.1833666667,885207.212174416,1920,1080,107.25
2651,885207.1993666666,885207.222155708,1920,1080,107.215
2652,885207.2163666667,885207.24013875,1920,1080,107.2375
2653,885207.2333666667,885207.25518925,1920,1080,107.235
2654,885207.2493666667,885207.271880583,1920,1080,107.13
2655,885207.2663666666,885207.286800125,1920,1080,107.1425
2656,885207.2823666667,885207.302498833,1920,1080,107.15
2657,885207.2993666667,885207.319696458,1920,1080,107.2225
2658,885207.3163666667,885207.340774291,1920,1080,107.19
2659,885207.3323666666,885207.371108125,1920,1080,107.165
2660,885207.3493666666,885207.381491291,1920,1080,107.275
2661,885207.3663666666,885207.401085916,1920,1080,107.2575
2662,885207.3833666666,885207.414869458,1920,1080,107.3525
2663,885207.3993666667,885207.436049833,1920,1080,107.24
2664,885207.4163666667,885207.445810041,1920,1080,107.3025
2665,885207.4333666667,885207.461807916,1920,1080,107.28
2666,885207.4493666666,885207.478843875,1920,1080,107.26
2667,885207.4663666667,885207.494934,1920,1080,107.235
2668,885207.4823666667,885207.511114041,1920,1080,107.2625
2669,885207.4993666667,885207.5262575,1920,1080,107.4175
2670,885207.5163666666,885207.542308541,1920,1080,107.3125
2671,885207.5323666667,885207.558690375,1920,1080,107.355
2672,885207.5493666667,885207.575498958,1920,1080,107.365
2673,885207.5663666667,885207.59601575,1920,1080,107.2875
2674,885207.5823666666,885207.61353575,1920,1080,107.3025
2675,885207.5993666666,885207.622252708,1920,1080,107.355
2676,885207.6153666667,885207.638309583,1920,1080,107.2925
2677,885207.6333666666,885207.655959333,1920,1080,107.3975
2678,885207.6493666667,885207.671687708,1920,1080,107.335
2679,885207.6663666667,885207.687802416,1920,1080,107.315
2680,885207.6823666666,885207.70429525,1920,1080,107.3525
2681,885207.6993666666,885207.719704166,1920,1080,107.3125
2682,885207.7163666667,885207.7360735,1920,1080,107.2675
2683,885207.7323333333,885207.751304583,1920,1080,107.2425
2684,885207.7493666667,885207.785389041,1920,1080,107.26
2685,885207.7663666666,885207.802972125,1920,1080,107.3575
2686,885207.7823666667,885207.8207645,1920,1080,107.2175
2687,885207.7993666667,885207.832719416,1920,1080,107.39
2688,885207.8153333333,885207.847365458,1920,1080,107.3425
2689,885207.8323666666,885207.86791125,1920,1080,107.3625
2690,885207.8493666666,885207.878093708,1920,1080,107.3975
2691,885207.8663666666,885207.894274125,1920,1080,107.4225
2692,885207.8823666667,885207.91131125,1920,1080,107.4775
2693,885207.9003666666,885207.92849625,1920,1080,107.315
2694,885207.9163666667,885207.944722541,1920,1080,107.3825
2695,885207.9333666667,885207.960460041,1920,1080,107.4875
2696,885207.9493666666,885207.978315125,1920,1080,107.395
2697,885207.9663666667,885207.993549791,1920,1080,107.2925
2698,885207.9833333333,885208.007328208,1920,1080,107.45
2699,885207.9993666667,885208.022900166,1920,1080,107.41
2700,885208.0163666666,885208.038341666,1920,1080,107.17
2701,885208.0333666666,885208.05432925,1920,1080,107.3
2702,885208.0493666667,885208.0704305,1920,1080,107.12
2703,885208.0663666667,885208.087602625,1920,1080,107.2
2704,885208.0823333333,885208.10416575,1920,1080,107.175
2705,885208.0993666666,885208.120128625,1920,1080,107.1225
2706,885208.1163333333,885208.139971083,1920,1080,107.2925
2707,885208.1323666667,885208.1501505,1920,1080,107.145
2708,885208.1493333334,885208.182777583,1920,1080,107.23
2709,885208.1663333334,885208.198839708,1920,1080,107.305
2710,885208.1823333333,885208.2179385,1920,1080,107.445
2711,885208.1993333333,885208.229984083,1920,1080,107.475
2712,885208.2153333334,885208.246023208,1920,1080,107.425
2713,885208.2333666667,885208.261998375,1920,1080,107.43
2714,885208.2503333334,885208.278130416,1920,1080,107.2925
2715,885208.2663333333,885208.295495083,1920,1080,107.2675
2716,885208.2833333333,885208.318291416,1920,1080,107.39
2717,885208.3003333333,885208.325722958,1920,1080,107.3625
2718,885208.3163333334,885208.341830958,1920,1080,107.405
2719,885208.3333333334,885208.35807875,1920,1080,107.395
2720,885208.3493333333,885208.377383166,1920,1080,107.4575
2721,885208.3663333333,885208.390517333,1920,1080,107.45
2722,885208.3833333333,885208.411291583,1920,1080,107.385
2723,885208.3993333334,885208.422261791,1920,1080,107.515
2724,885208.4163333334,885208.439685,1920,1080,107.4775
2725,885208.4333666667,885208.455768,1920,1080,107.545
2726,885208.4493666666,885208.470797708,1920,1080,107.5925
2727,885208.4663666667,885208.487693708,1920,1080,107.495
2728,885208.4823333333,885208.504760791,1920,1080,107.54
2729,885208.4993333333,885208.51842875,1920,1080,107.4475
2730,885208.5163333333,885208.536629791,1920,1080,107.3875
2731,885208.5333666666,885208.568172041,1920,1080,107.5425
2732,885208.5493333334,885208.583290625,1920,1080,107.4375
2733,885208.5663333334,885208.600072625,1920,1080,107.5325
2734,885208.5833333334,885208.619651541,1920,1080,107.4175
2735,885208.5993333333,885208.6326285,1920,1080,107.615
2736,885208.6163666666,885208.647082125,1920,1080,107.5325
2737,885208.6333333333,885208.663289708,1920,1080,107.5475
2738,885208.6493666667,885208.679475166,1920,1080,107.5775
2739,885208.6663666667,885208.696822041,1920,1080,107.5675
2740,885208.6823333333,885208.710165541,1920,1080,107.47
2741,885208.6993666666,885208.729567125,1920,1080,107.6325
2742,885208.7163666667,885208.744844541,1920,1080,107.61
2743,885208.7323333333,885208.763018708,1920,1080,107.655
2744,885208.7493333333,885208.782425833,1920,1080,107.5725
2745,885208.7663333333,885208.79067575,1920,1080,107.5675
2746,885208.7833333333,885208.812305958,1920,1080,107.4525
2747,885208.8003333333,885208.827398833,1920,1080,107.3975
2748,885208.8163333334,885208.838863166,1920,1080,107.4625
2749,885208.8333333334,885208.856003791,1920,1080,107.4775
2750,885208.8503333334,885208.87121525,1920,1080,107.605
2751,885208.8663333333,885208.8873325,1920,1080,107.51
2752,885208.8833666666,885208.904675916,1920,1080,107.555
2753,885208.9003333333,885208.920460958,1920,1080,107.6025
2754,885208.9163333334,885208.935897958,1920,1080,107.57
2755,885208.9333333333,885208.968758041,1920,1080,107.4225
2756,885208.9493333333,885208.983686,1920,1080,107.4725
2757,885208.9663333333,885209.000853416,1920,1080,107.5025
2758,885208.9833333333,885209.0206205,1920,1080,107.495
2759,885208.9993333333,885209.034177416,1920,1080,107.55
2760,885209.0163333333,885209.048179875,1920,1080,107.3375
2761,885209.0333666666,885209.064396041,1920,1080,107.1775
2762,885209.0493333334,885209.079421541,1920,1080,107.2325
2763,885209.0663333334,885209.095833708,1920,1080,107.2775
2764,885209.0823333333,885209.113057625,1920,1080,107.3275
2765,885209.0993333333,885209.128781708,1920,1080,107.3875
2766,885209.1163333333,885209.142755375,1920,1080,107.4425
2767,885209.1323333334,885209.160178791,1920,1080,107.3775
2768,885209.1493666667,885209.177856791,1920,1080,107.345
2769,885209.1673666667,885209.192015708,1920,1080,107.4425
2770,885209.1833666667,885209.215008291,1920,1080,107.4
2771,885209.2003666667,885209.229529041,1920,1080,107.38
2772,885209.2163333333,885209.23763175,1920,1080,107.365
2773,885209.2333333333,885209.253451208,1920,1080,107.3925
2774,885209.2503333334,885209.270269083,1920,1080,107.4625
2775,885209.2663666666,885209.293557791,1920,1080,107.42
2776,885209.2833333333,885209.302325333,1920,1080,107.345
2777,885209.3003666666,885209.318823916,1920,1080,107.3125
2778,885209.3163333334,885209.335452916,1920,1080,107.49
2779,885209.3333333334,885209.368764083,1920,1080,107.3775
2780,885209.3493333333,885209.383040958,1920,1080,107.4125
2781,885209.3663333333,885209.400101708,1920,1080,107.4775
2782,885209.3833333333,885209.41982475,1920,1080,107.2675
2783,885209.3993333334,885209.4339005,1920,1080,107.34
2784,885209.4163333334,885209.445846208,1920,1080,107.29
2785,885209.4333333333,885209.463111375,1920,1080,107.245
2786,885209.4493333333,885209.478170166,1920,1080,107.23
2787,885209.4663333333,885209.494225375,1920,1080,107.2525
2788,885209.4823333333,885209.51227325,1920,1080,107.2325
2789,885209.4993333333,885209.533862583,1920,1080,107.0125
2790,885209.5163333333,885209.542402958,1920,1080,107.215
2791,885209.5323333333,885209.558787916,1920,1080,107.14
2792,885209.5493333334,885209.578061083,1920,1080,107.05
2793,885209.5663333334,885209.592609916,1920,1080,107.1425
2794,885209.5823666666,885209.610536833,1920,1080,107.1525
2795,885209.5993333333,885209.627292416,1920,1080,107.135
2796,885209.6153333334,885209.639295708,1920,1080,107.1025
2797,885209.6333333333,885209.655928458,1920,1080,106.975
2798,885209.6493333334,885209.671667166,1920,1080,106.975
2799,885209.6663333334,885209.687595416,1920,1080,106.91
2800,885209.6823333333,885209.7026365,1920,1080,106.935
2801,885209.6993333333,885209.719987125,1920,1080,106.925
2802,885209.7163333333,885209.7343695,1920,1080,106.935
2803,885209.7333333333,885209.768468625,1920,1080,106.8925
2804,885209.7493333333,885209.783438416,1920,1080,106.91
2805,885209.7663333333,885209.802524333,1920,1080,106.9125
2806,885209.7833333333,885209.814486541,1920,1080,106.855
2807,885209.7993333334,885209.838165625,1920,1080,106.755
2808,885209.8163333334,885209.850415333,1920,1080,106.675
2809,885209.8333333334,885209.862313791,1920,1080,106.65
2810,885209.8493333333,885209.88031475,1920,1080,106.5975
2811,885209.8663333333,885209.895673791,1920,1080,106.61
2812,885209.8833333333,885209.911608625,1920,1080,106.6575
2813,885209.9003333333,885209.92940225,1920,1080,106.6
2814,885209.9163333334,885209.945360875,1920,1080,106.7225
2815,885209.9333333333,885209.961880416,1920,1080,106.68
2816,885209.9493333333,885209.98036475,1920,1080,106.64
2817,885209.9663333333,885209.991737875,1920,1080,106.7
2818,885209.9833333333,885210.01013175,1920,1080,106.6675
2819,885209.9993333333,885210.032540916,1920,1080,106.3875
2820,885210.0163333333,885210.042137833,1920,1080,106.3775
2821,885210.0333333333,885210.057215958,1920,1080,106.3875
2822,885210.0493333334,885210.073264,1920,1080,106.265
2823,885210.0663333334,885210.08845375,1920,1080,106.21
2824,885210.0823333333,885210.103939208,1920,1080,106.265
2825,885210.0993333333,885210.120222,1920,1080,106.2325
2826,885210.1163333333,885210.136935083,1920,1080,106.14
2827,885210.1323333334,885210.151820458,1920,1080,106.1
2828,885210.1493333334,885210.1850535,1920,1080,106.17
2829,885210.1663333334,885210.199980041,1920,1080,106.145
2830,885210.1823333333,885210.214412125,1920,1080,106.0875
2831,885210.1993333333,885210.234584666,1920,1080,106.11
2832,885210.2153333334,885210.250708916,1920,1080,106.1675
2833,885210.2323333333,885210.263061875,1920,1080,105.9825
2834,885210.2493333333,885210.279348958,1920,1080,105.94
2835,885210.2653333333,885210.295594166,1920,1080,105.95
2836,885210.2823333333,885210.312602208,1920,1080,105.88
2837,885210.2993333334,885210.327931166,1920,1080,105.9025
2838,885210.3163333334,885210.345802291,1920,1080,105.9375
